name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Río Grande, Tierra del Fuego, Argentina",2021-06-03,1.7,-3.3,-1,1,-7.2,-4,-2.7,88.4,0,0,0,,0,0.3,17.3,11.2,182,1006.6,78.7,21.6,28.7,2.4,2,,2021-06-03T09:38:32,2021-06-03T17:19:25,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-04,1.1,-2.6,-0.1,-2.7,-6.4,-4.3,-1.3,91.9,10,100,8.33,"rain,snow",0.6,0.6,31,21.8,163.5,1002.7,96.1,17,10.4,0.9,0,,2021-06-04T09:39:35,2021-06-04T17:18:43,0.81,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-05,1.7,-4,-1,-1.3,-9.6,-5,-2,93.2,0,0,0,,0,0.8,28.8,18.4,236.9,1004.1,55.8,20.5,28.3,2.5,2,,2021-06-05T09:40:35,2021-06-05T17:18:05,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-06,4.7,-4,1.1,3,-8.8,-2,0.2,94,5,100,4.17,"rain,snow",0.1,0.9,44.6,24.1,328.4,997.7,85,18.1,9.7,0.9,1,,2021-06-06T09:41:33,2021-06-06T17:17:30,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-07,4.7,-3.3,0.7,3.1,-8.1,-2.3,-0.3,93.3,0,0,0,,0,0.2,38.2,22.3,289.9,993.1,55.4,22.2,31.8,2.8,2,,2021-06-07T09:42:28,2021-06-07T17:16:59,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-08,7.1,2.9,5,3.9,-1.5,1.8,4.4,95.7,2.4,100,8.33,rain,0,0.5,60.8,31.7,356.5,976.2,58,13.7,22,2,1,,2021-06-08T09:43:21,2021-06-08T17:16:30,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-09,4.7,1.9,3.2,1.3,-3.5,-1.1,1.4,87.6,0,0,0,,0,0.6,66.2,37.1,319.6,983.2,50.3,22.8,17.4,1.6,1,,2021-06-09T09:44:11,2021-06-09T17:16:05,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-10,4,0.7,2.5,0.1,-3.9,-2,0.7,87.9,0,0,0,,0,0.4,50.8,44.6,279.3,1000.9,45.2,22.2,28.7,2.5,2,,2021-06-10T09:44:58,2021-06-10T17:15:43,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-11,5.1,0,2.3,3,-3,-0.3,1.8,96.8,0.3,100,4.17,rain,0,0.3,45,24.1,299.1,993.6,74.5,15.2,32.1,2.9,2,,2021-06-11T09:45:42,2021-06-11T17:15:24,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-12,5.2,0.1,2.9,3.5,-3.5,-1.1,1.9,93.4,1,100,4.17,rain,0,0.3,57.6,38.9,260.1,987.6,66.8,13.6,30.3,2.5,2,,2021-06-12T09:46:23,2021-06-12T17:15:08,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-13,4,1,2.2,0.3,-4.2,-2.5,0.6,89,0,0,0,,0,0.2,50.8,29.5,251.6,1003.5,56.3,23.2,23,2,1,,2021-06-13T09:47:02,2021-06-13T17:14:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-14,4,-0.9,1.2,-0.8,-5.6,-3.3,-0.6,88,0,0,0,,0,0,41,25.9,254.8,1016.2,35.6,23,35,3,2,,2021-06-14T09:47:37,2021-06-14T17:14:47,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-15,2,-2.8,-0.5,2,-5.7,-3.4,-1.6,91.9,0,0,0,,0,0,30.6,16.6,273.2,1026.2,55.5,21.9,18,1.5,1,,2021-06-15T09:48:10,2021-06-15T17:14:41,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-16,4.1,-4.3,-1,3.1,-8.1,-3.9,-2.1,92,0,0,0,,0,0,30.2,22.3,280.8,1027.2,21,13.1,31.7,2.7,2,,2021-06-16T09:48:39,2021-06-16T17:14:38,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-17,3.9,-3.3,-0.2,0.4,-8,-4.6,-0.7,96,0,0,0,,0,0,35.3,25.9,313.8,1020.4,48,23,30.2,2.6,2,,2021-06-17T09:49:05,2021-06-17T17:14:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-18,4.1,-1.3,1,2.9,-5.6,-2.6,0.1,93.9,0,0,0,,0,0,35.3,20.5,297.7,1012.7,83.7,22.2,27.9,2.3,2,,2021-06-18T09:49:28,2021-06-18T17:14:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-19,3.9,1,2.2,3,-3.9,-1.3,1,92,1.1,100,8.33,"rain,snow",0,0,36,21,312.3,1005.4,84.9,21.6,11.3,1,1,,2021-06-19T09:49:48,2021-06-19T17:14:50,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-20,6,-2,2.2,2.7,-5.4,-1.1,1.1,93.1,0,0,0,,0,0,40,25.9,337.8,1005.5,64.6,16.9,15.7,1.4,1,,2021-06-20T09:50:05,2021-06-20T17:15:01,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-21,5.9,2.2,4.5,1.9,-1.9,0.6,3.6,94.2,2,100,4.17,rain,0,0,46.8,29.5,330.9,995.5,87.1,17.7,12.2,0.9,1,,2021-06-21T09:50:18,2021-06-21T17:15:15,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-22,3,-3.1,-0.6,0.1,-5.9,-3.3,-1.9,90.6,0,0,0,,0,0.2,34.2,16.6,302.5,1005.6,53.7,21.9,32,2.9,2,,2021-06-22T09:50:28,2021-06-22T17:15:31,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-23,4.7,-2.3,0.4,1,-6.8,-2.2,-0.8,92.3,0,0,0,,0,0.3,27,18.4,173.3,1003.4,77.9,21.2,22.5,2,1,,2021-06-23T09:50:35,2021-06-23T17:15:52,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-24,5.1,4.1,4.8,4.1,-1.2,0.7,4.3,96.5,2,100,12.5,rain,0,0.2,54,51,41.9,989.6,97.7,7.5,9.9,1,0,,2021-06-24T09:50:39,2021-06-24T17:16:15,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-25,6.2,1.7,3.1,3.7,-3.9,-0.5,2.4,95.6,4.6,100,8.33,rain,0,0.1,38.2,25.9,228.1,995.6,66,17.6,22.4,2,1,,2021-06-25T09:50:39,2021-06-25T17:16:41,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-26,4,-1.3,1,1.8,-4.5,-2.1,-0.4,90.5,0,0,0,,0,0,36.7,20.5,292.9,1020.3,53.6,22.2,32.8,2.8,2,,2021-06-26T09:50:36,2021-06-26T17:17:10,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-27,7.2,-0.3,2.3,2.9,-4.5,-1.3,1,91,0,0,0,,0,0,49.3,31.7,306.7,1016.9,88.6,22.2,19.3,1.7,1,,2021-06-27T09:50:29,2021-06-27T17:17:42,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-28,7.7,1.1,4.8,4.4,-1.8,1,3.6,92.2,0,0,0,,0,0,50.4,29.5,278.2,1017.4,83.6,22.2,25.2,2.3,1,,2021-06-28T09:50:20,2021-06-28T17:18:18,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-29,6.2,-0.4,3.1,3.1,-3.7,0.3,2.2,94.1,0,0,0,,0,0,33.1,20.5,55.9,1014.1,94.3,15.9,20.5,1.7,1,,2021-06-29T09:50:07,2021-06-29T17:18:56,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-06-30,6,-1.1,2.6,2.9,-4.4,0.5,2.3,97.7,0,0,0,,0,0,31.7,20.5,261.9,998.3,45.3,13.2,32,2.7,2,,2021-06-30T09:49:50,2021-06-30T17:19:37,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-01,4.7,-1.3,1.7,1,-6.6,-2.3,0.5,92.4,0,0,0,,0,0,61.6,40.7,297.1,989.7,52.1,22.8,29.8,2.5,2,,2021-07-01T09:49:31,2021-07-01T17:20:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-02,5,-2.1,2.6,0.1,-6.8,-2.5,1.5,92.4,3,100,4.17,"rain,snow",0,0,73.1,40.7,318.2,978.2,68.8,19.1,32.9,2.8,2,,2021-07-02T09:49:08,2021-07-02T17:21:07,0.76,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-03,5,2.7,3.8,-0.8,-3.8,-2.4,1.8,87.3,0,0,0,,0,0,74.5,55.4,290,978.3,48.3,21.6,31.4,2.8,2,,2021-07-03T09:48:42,2021-07-03T17:21:56,0.79,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-04,7.1,3,4.5,2.8,-3.8,-1,1.5,81.3,0,0,0,,0,0,76.7,51.8,289.4,995.7,43.5,21.6,36.3,3.1,2,,2021-07-04T09:48:12,2021-07-04T17:22:48,0.82,Partially cloudy,Becoming cloudy in the afternoon.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-05,7.9,2,5.3,5.2,-1.5,1.6,3.5,88.4,0,0,0,,0,0,56.9,37.1,322.4,993.5,86.6,21.9,14.8,1.4,1,,2021-07-05T09:47:39,2021-07-05T17:23:42,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-06,4.7,-1,1.3,3.7,-5.7,-2.3,-0.5,88,0,0,0,,0,0,47.5,29.5,255.1,1004.4,27.5,22.2,38.6,3.3,2,,2021-07-06T09:47:04,2021-07-06T17:24:39,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-07,6.2,2,4.9,1.9,-3,-0.2,3.5,90.9,3.5,100,8.33,rain,0,0,74.5,44.6,10.6,996.4,82.5,14.8,3.8,0.5,0,,2021-07-07T09:46:25,2021-07-07T17:25:38,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-08,5.9,-0.8,3,2.1,-4.9,-1.4,1.2,88.7,0,0,0,,0,0,52.9,27.7,338.7,993,60,17,30.7,2.6,2,,2021-07-08T09:45:42,2021-07-08T17:26:40,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-09,4,-2,0,0.9,-6,-2.9,-0.7,94.8,0,0,0,,0,0,32.8,13,231.6,989.5,61.1,9.6,23.6,2,1,,2021-07-09T09:44:57,2021-07-09T17:27:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-10,5,-1.8,1.3,-1,-6.5,-4.2,-0.9,85.7,0,0,0,,0,0,67.7,46.4,287.8,983.7,54.2,21.3,27.4,2.3,2,,2021-07-10T09:44:09,2021-07-10T17:28:49,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-11,2,0,1.1,-4.1,-7.9,-6,-0.5,89.5,0,0,0,,0,0.1,73.4,51.8,279.7,979.8,44,20.2,18.4,1.5,1,,2021-07-11T09:43:17,2021-07-11T17:29:58,0.06,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-12,3.2,0.2,1.6,-4,-7,-5.5,-0.5,85.8,0,0,0,,0,0.1,81.7,64.8,269.8,987.6,49.7,22.4,40.6,3.5,2,,2021-07-12T09:42:23,2021-07-12T17:31:08,0.09,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-13,3,-4.8,-0.4,0.5,-8,-4.3,-1.9,89.9,0,0,0,,0,0.3,56.9,37.1,246,1007.3,22.1,21.8,42.3,3.6,2,,2021-07-13T09:41:26,2021-07-13T17:32:20,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-14,0.2,-8.8,-3.7,-3.3,-13.5,-7.7,-4.6,93.4,0.5,100,4.17,"rain,snow",0.1,0.3,22.3,16.6,178.7,1011.5,85.7,10.3,13.5,1.1,1,,2021-07-14T09:40:26,2021-07-14T17:33:34,0.16,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-15,2.7,0,1,-3.1,-5,-4,0.7,97.6,3.2,100,16.67,"rain,snow",0.6,1.1,42.5,31.7,123.6,1006.8,99.9,4.8,14.2,1.3,1,,2021-07-15T09:39:23,2021-07-15T17:34:50,0.2,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-16,2,-4.8,-0.3,-1.5,-9.2,-5.1,-2.1,87.9,2,100,4.17,"rain,snow",0.1,0.4,50.8,29.5,164.4,1009,86.7,16.5,23.6,2,1,,2021-07-16T09:38:17,2021-07-16T17:36:08,0.23,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-17,2,-8,-4.5,-1.9,-13.2,-7.3,-5.2,94.5,0,0,0,,0,0.3,39.2,14.8,234.4,1020.3,52.7,18,28.3,2.6,1,,2021-07-17T09:37:09,2021-07-17T17:37:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-18,5.3,0,4.2,1,-4,-0.5,2.9,91.7,3.3,100,12.5,rain,0,0.3,62.3,38.9,345.6,1002,82.5,12.6,4.9,0.6,0,,2021-07-18T09:35:57,2021-07-18T17:38:48,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-07-19,6.7,0.9,3.1,2.4,-4.9,-2,1,86.3,0,0,0,,0,0.1,64.8,38.9,309.9,993.4,36.5,20,43.3,3.8,2,,2021-07-19T09:34:44,2021-07-19T17:40:11,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-20,3.2,-0.3,0.9,1.9,-5.1,-1.7,-0.3,92,0,0,0,,0,0,43.2,18.4,258.7,1001.2,72.9,18.5,36.1,3.1,2,,2021-07-20T09:33:27,2021-07-20T17:41:35,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-21,4.7,-4,0.3,0.9,-6.3,-1.8,-0.6,94,0.1,100,4.17,"rain,snow",0,0,39.2,22.3,91.2,1008,86.7,12,28.3,2.5,1,,2021-07-21T09:32:08,2021-07-21T17:43:00,0.41,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-07-22,5,-0.1,2.2,4.3,-5.5,-0.5,1.8,97.3,0.6,100,8.33,"rain,snow",0,0,42.5,25.6,314.6,995.9,89.9,7.1,24.6,1.9,1,,2021-07-22T09:30:47,2021-07-22T17:44:27,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-07-23,4.9,-1,2.2,-0.8,-6.2,-3.3,0.3,87.6,0,0,0,,0,0,65.2,48.2,276.8,995.5,50,22.2,50.4,4.4,2,,2021-07-23T09:29:23,2021-07-23T17:45:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-24,5.4,-0.4,2.3,1.9,-5.3,-2,0.6,88.8,0.4,100,12.5,rain,0,0,38.5,27.7,293,1003.1,55.8,29.7,48.3,4.3,2,,2021-07-24T09:27:57,2021-07-24T17:47:24,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-07-25,3.7,-2,0.6,-0.4,-6.7,-3.5,-1.2,88.3,0,0,0,,0,0,33.5,18.4,263.3,1005.1,46,21.6,49.6,4.5,2,,2021-07-25T09:26:28,2021-07-25T17:48:54,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-26,4.1,-3.1,-0.2,0.6,-7.3,-3.1,-1.8,89,0,0,0,,0,0,29.2,16.6,215.7,1018.3,65,22.4,47.6,4.2,2,,2021-07-26T09:24:57,2021-07-26T17:50:25,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-27,4,-0.1,1.9,3.7,-2.3,-0.1,0.9,93.3,4,100,4.17,rain,0,0,43.2,18.4,309.9,1024.2,94.5,16.1,22.1,1.8,1,,2021-07-27T09:23:24,2021-07-27T17:51:58,0.61,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-28,8.2,3,5,6.3,-1.8,1.7,4.1,94.1,0.2,100,4.17,rain,0,0.1,50,35.3,271.8,1014.9,85.1,19.5,40,3.4,2,,2021-07-28T09:21:49,2021-07-28T17:53:31,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-29,6.7,1.1,4.6,2.5,-3.9,0.6,2.7,87.6,0,0,0,,0,0,57.6,48.2,317.4,996.3,81.8,22.2,40.5,3.5,2,,2021-07-29T09:20:11,2021-07-29T17:55:05,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-30,5.1,0.7,2.1,-0.7,-5.4,-3.4,-0.9,81.3,0,0,0,,0,0,68.4,51.8,273,995.8,18.8,22.2,48.7,4.1,2,,2021-07-30T09:18:32,2021-07-30T17:56:41,0.71,Clear,Clear conditions throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-07-31,4.7,0.9,2.7,-0.8,-6.2,-3.4,-0.2,81.8,0,0,0,,0,0,63,48.2,323.7,1007.5,64.8,20,42.1,3.8,2,,2021-07-31T09:16:50,2021-07-31T17:58:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-01,6,2.7,4.2,2.1,-2.9,-0.9,1.9,85.2,0.1,100,4.17,rain,0,0,72,48.2,322.9,996,66.8,20.5,44,3.9,2,,2021-08-01T09:15:07,2021-08-01T17:59:53,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-02,7,1.7,3.8,1.9,-4.5,-2,0.8,81.2,0,0,0,,0,0,78.5,55.4,311.1,997.4,24.2,22.7,56.7,5.1,3,,2021-08-02T09:13:22,2021-08-02T18:01:30,0.81,Partially cloudy,Becoming cloudy in the afternoon.,wind,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-08-03,7.1,0.9,3.6,2.3,-5.2,-1.8,0.5,80.7,0,0,0,,0,0,70.6,46.4,287,1007.9,32.8,22.2,61.2,5.5,3,,2021-08-03T09:11:35,2021-08-03T18:03:08,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-04,8.2,3.1,5.5,7.2,-1.5,1.7,2.5,81.8,0.1,100,4.17,rain,0,0,50.8,37.1,329.4,997,95.6,22.8,51.3,4.3,2,,2021-08-04T09:09:46,2021-08-04T18:04:47,0.87,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-05,11.9,2.9,5.4,11.9,-2.7,1.9,1.7,77.9,0,0,0,,0,0,88.9,68.4,305.5,979.6,64.3,17.8,49.5,4.4,2,,2021-08-05T09:07:55,2021-08-05T18:06:26,0.9,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-06,4.2,-0.3,1.9,0.6,-8,-4.6,-1.8,77,0,0,0,,0,0,87.1,68.4,298,984.1,41.8,22.1,51.9,4.4,2,,2021-08-06T09:06:02,2021-08-06T18:08:05,0.94,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2021-08-07,3.7,-0.8,1.3,-2.8,-8.3,-5.9,-1.9,79.2,0,0,0,,0,0.5,90.7,64.8,269.4,989.4,16.2,21.8,72.7,6.5,3,,2021-08-07T09:04:08,2021-08-07T18:09:45,0.97,Clear,Clear conditions throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-08,6,-0.1,3.3,1.2,-5.9,-2.1,0,79.5,0,0,0,,0,0.6,64.8,44.6,281,1011,57.5,22.2,45.7,4.1,3,,2021-08-08T09:02:13,2021-08-08T18:11:26,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-09,9.7,4.9,6.2,4.9,-0.6,0.9,1.5,72.4,0,0,0,,0,0.1,76,55.4,292.1,1007.8,66.1,20.1,57.7,5,3,,2021-08-09T09:00:15,2021-08-09T18:13:07,0.04,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-10,6.1,1,3.5,1.3,-5.1,-2.4,-1.6,70.2,0,0,0,,0,0,66.6,46.4,268.2,1015.3,13.1,18.5,75.1,6.5,3,,2021-08-10T08:58:17,2021-08-10T18:14:48,0.07,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-11,10.2,1,5.3,10.2,-5.7,0.4,1.2,75.5,0,0,0,,0,0,64.4,46.4,286.6,1008.8,65.4,16.7,36.7,3.1,2,,2021-08-11T08:56:16,2021-08-11T18:16:29,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-12,12,6,8.4,12,0.6,4.9,3.9,73.9,0,0,0,,0,0,96.5,74.2,286.4,994.7,58.1,20.3,66.3,5.7,3,,2021-08-12T08:54:15,2021-08-12T18:18:11,0.15,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-13,8.7,3,5.7,5.2,-0.3,1.7,3.8,87.3,0,0,0,,0,0,68.4,37.1,284.9,999,81.6,20.9,14.4,1.2,1,,2021-08-13T08:52:12,2021-08-13T18:19:53,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-14,3.1,1,2.3,3.1,-2.4,-0.1,1.5,94.6,1,100,4.17,rain,0,0,19.8,18.4,2.9,1012.6,98.1,15,45.3,4.1,2,,2021-08-14T08:50:07,2021-08-14T18:21:35,0.22,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-15,5.2,2.9,3.9,4,0.1,2.3,3.7,98.8,0.3,100,4.17,rain,0,0,20.2,11.2,114.1,1001.3,99,1.8,51.4,4.4,2,,2021-08-15T08:48:02,2021-08-15T18:23:18,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2021-08-16,6.2,2,3.6,6.1,-0.9,1.7,3.5,99.2,3,100,4.17,rain,0,0,18.4,16.6,164.8,987.6,93,6.8,48.2,4.2,3,,2021-08-16T08:45:55,2021-08-16T18:25:01,0.29,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"87934099999,SAWE"
