name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Río Grande, Tierra del Fuego, Argentina",2023-06-02,8.2,0.9,6.3,5.6,-3.2,2.4,4.1,86.6,1,100,4.17,rain,0,0,69.5,44.6,13.1,987.4,67.6,13,33.9,2.9,2,10,2023-06-02T09:36:57,2023-06-02T17:20:32,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-03,5,-2.3,2.1,2.7,-6.1,-0.6,1.6,96.8,0,0,0,rain,0,0,29.5,20.5,165.5,991.7,68.1,7.8,14.7,1.3,1,10,2023-06-03T09:38:03,2023-06-03T17:19:46,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-04,5.4,-2.2,2.4,2.5,-4,-1.1,0.4,87.3,4,100,4.17,rain,0,0,42.8,28.8,250.9,1004.8,49.6,20.1,38.7,3.4,2,10,2023-06-04T09:39:07,2023-06-04T17:19:04,0.5,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-05,6.7,-3,4.2,4.7,-3,1,2.2,88,3,100,8.33,rain,0,0,61.2,36.3,24.2,991.7,72.4,9.9,23.5,2.1,1,10,2023-06-05T09:40:08,2023-06-05T17:18:24,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-06,6.2,0.1,2.7,1.7,-4.9,-1.4,1.5,91.9,0,0,0,rain,0,0,57.6,33.5,258.5,979.8,69.9,10.7,29.8,2.5,2,10,2023-06-06T09:41:07,2023-06-06T17:17:48,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-07,5.1,-0.9,1.7,0.1,-6.5,-3.2,-0.4,86.3,0,0,0,,0,0,55.1,40.7,288.7,990.6,26.1,22.5,36.2,3.1,2,10,2023-06-07T09:42:04,2023-06-07T17:17:14,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-08,-0.8,-5,-2.6,-3.1,-9.2,-6.3,-3.6,93.2,0,0,0,,0,0,38.2,21.8,243.7,988.4,50.9,21,29.7,2.6,2,10,2023-06-08T09:42:58,2023-06-08T17:16:44,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-09,3.1,-4.5,-1.2,0.8,-10.3,-5.1,-3,88.2,0,0,0,,0,0,32,20.5,233.4,996.4,74.2,22.2,29.1,2.5,2,10,2023-06-09T09:43:49,2023-06-09T17:16:17,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-10,4.9,-4,1.2,-1.1,-8.9,-4.7,-2,79.7,0,0,0,"rain,snow",0,0,66.6,58.3,264.3,1002.9,34.5,22.2,26,2.3,2,10,2023-06-10T09:44:37,2023-06-10T17:15:54,0.75,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-11,2.7,-2.1,0.1,-3.2,-9.2,-6,-3.4,77.5,0,0,0,,0,0,62.3,46.4,246.9,1005.9,2.8,22.2,36,3.1,2,10,2023-06-11T09:45:23,2023-06-11T17:15:33,0.77,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-12,6.1,-1.3,2.7,1.1,-6.6,-2.4,-0.7,78.7,0,0,0,,0,0,56.5,41.5,263.1,1011.5,32.3,22.8,31.4,2.6,2,10,2023-06-12T09:46:06,2023-06-12T17:15:16,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-13,4.8,-2.3,1.5,3.1,-6,-1.3,-0.4,86.9,0,0,0,rain,0,0,40.7,24.1,277.4,1011.3,47.1,21.9,28.2,2.5,1,10,2023-06-13T09:46:46,2023-06-13T17:15:02,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-14,5.5,-1.5,2.3,2.7,-4.7,-1.4,0.7,89.9,0.6,100,4.17,rain,0,0,48.6,38.9,292.9,1004.1,35.6,15.3,34.8,2.9,2,10,2023-06-14T09:47:22,2023-06-14T17:14:52,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-15,3.9,-0.5,1.5,-2.3,-6.9,-4.7,-1.3,82,0,0,0,,0,0,67.3,41.5,306.2,1011.6,35.6,20.3,29.4,2.5,2,10,2023-06-15T09:47:56,2023-06-15T17:14:44,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-16,6.4,1.2,3.4,1.5,-5.1,-2.4,-1,73.3,0,0,0,,0,0,68.8,51.4,311.6,1012.1,52.5,22.4,29.9,2.6,2,10,2023-06-16T09:48:27,2023-06-16T17:14:40,0.94,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-17,5.5,0,3,2.1,-5.5,-1.6,-0.7,77.2,0,0,0,rain,0,0,60.8,31.7,313.5,1003.7,67.9,21.8,22.4,1.9,2,10,2023-06-17T09:48:55,2023-06-17T17:14:39,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-18,3.5,-2,0.6,-2,-7.1,-5.1,-2.6,79.9,0,0,0,,0,0,54.4,40.7,288.5,1006.8,6.5,21.2,34.5,2.9,2,10,2023-06-18T09:49:19,2023-06-18T17:14:42,0,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-19,6.2,1.2,3.5,1.2,-4.6,-2.2,0.3,79.6,0,0,0,,0,0,57.2,48.2,295.5,1015.6,80,22.2,28,2.4,2,10,2023-06-19T09:49:41,2023-06-19T17:14:48,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-20,4.5,-1.8,1.1,2.3,-5.2,-2.7,-1.1,85.6,0,0,0,,0,0,46.1,26.7,315.7,1009.9,88.6,20.7,28.7,2.4,1,10,2023-06-20T09:49:59,2023-06-20T17:14:56,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-21,1,-3,-0.8,1,-6.4,-3.9,-1.3,96.5,0,0,0,,0,0,27.4,19.9,260.8,995.2,84,15.8,21.6,1.8,1,10,2023-06-21T09:50:14,2023-06-21T17:15:09,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-22,3.1,-3,1.4,0.5,-3.9,-1.9,0,90.4,0,0,0,"rain,snow",0,0,43.2,23.3,142.9,987.5,93.6,18.6,10,0.7,1,10,2023-06-22T09:50:26,2023-06-22T17:15:24,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-23,1,-3.9,-1,-1.4,-8.3,-5.5,-4.2,79,0,0,0,,0,0,29.5,18.9,138.3,999.5,64.1,21.6,22.3,1.9,1,10,2023-06-23T09:50:34,2023-06-23T17:15:42,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-24,0,-6,-2.1,0,-10.2,-3.6,-3.5,90.7,0,0,0,,0,0,28.1,9.4,202.4,1005.4,75.5,16.4,21.2,1.9,1,10,2023-06-24T09:50:39,2023-06-24T17:16:04,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-25,1.5,-4,-1.6,1,-7.7,-4.5,-1.9,97.9,0,0,0,"rain,snow",0,0,34.6,22.5,229.5,1002.1,54,9.7,26.6,2.2,1,10,2023-06-25T09:50:41,2023-06-25T17:16:29,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-26,1,-1.9,-0.1,-3.3,-8.2,-5.3,-3.6,77.5,0,0,0,,0,0,38.2,24.1,142,1007.8,84.9,22.2,25.1,2.1,1,10,2023-06-26T09:50:40,2023-06-26T17:16:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-27,0.4,-5.9,-2.3,-2.8,-9.7,-6,-5.7,77.6,0,0,0,,0,0,27,20.5,175,1015.5,80.7,21.9,30.3,2.7,2,10,2023-06-27T09:50:35,2023-06-27T17:17:27,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-28,-0.5,-3.3,-2.1,-4.4,-7.5,-6.2,-3.6,89.5,0.6,100,4.17,snow,0,0.3,24.5,18.4,148.8,1022.5,76.8,18.4,22.2,1.9,1,10,2023-06-28T09:50:27,2023-06-28T17:18:01,0.34,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-29,4.7,0.8,3.2,2.8,-2.4,-0.2,1.4,88.2,0.7,100,8.33,"rain,snow",0,0.3,46.8,24.9,26.7,1017.5,93.4,12.8,14.1,1.2,1,10,2023-06-29T09:50:15,2023-06-29T17:18:38,0.37,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-06-30,5.5,1,3.5,2.8,-1.3,0.9,2.4,92.7,0,0,0,rain,0,0.3,38.5,23.1,22.7,1011.3,87.1,14.8,25.9,2.1,2,10,2023-06-30T09:50:01,2023-06-30T17:19:18,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-01,6.9,2.5,5.1,3.1,-1.2,1.5,3.6,90.2,0.2,100,4.17,rain,0,0.2,68.8,49.5,38.5,1001.1,90.9,12.6,12.8,1.2,1,10,2023-07-01T09:49:42,2023-07-01T17:20:00,0.44,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-02,7,3,5,2.4,-1.2,0.7,2.9,86.7,0.6,100,4.17,rain,0,0,73.1,36.1,341.9,984.7,78.4,16.2,30,2.6,2,10,2023-07-02T09:49:21,2023-07-02T17:20:45,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-03,6.4,-1.2,3.5,4.9,-5.8,-0.4,1.5,87.1,0,0,0,rain,0,0,83.9,42.1,337.6,984.2,83.2,18.5,17.3,1.5,1,10,2023-07-03T09:48:56,2023-07-03T17:21:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-04,3,-3.4,-0.5,3,-6.5,-3,-2.2,88.7,0,0,0,,0,0,38.9,22.3,278.5,990.3,45.7,19.6,36.6,3,2,10,2023-07-04T09:48:29,2023-07-04T17:22:24,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-05,1.7,-4.6,-2.5,-0.4,-8.7,-5.5,-3.5,92.8,0,0,0,,0,0,20.2,11.2,218.6,994.2,81.8,23.2,21.2,1.7,1,10,2023-07-05T09:47:57,2023-07-05T17:23:17,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-06,1.1,-5.3,-2.5,-2.5,-10,-7,-3.7,91.3,0,0,0,,0,0,30.2,18.4,239.3,1004,68.5,21,33.7,3,2,10,2023-07-06T09:47:23,2023-07-06T17:24:12,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-07,1,-7,-3.2,0,-10.7,-6.8,-4.8,88.8,0,0,0,,0,0,30.6,16.6,231.5,1011.3,48.6,21.6,32.5,2.9,2,10,2023-07-07T09:46:46,2023-07-07T17:25:10,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-08,4.1,-4.3,-1.6,1.7,-9.6,-6,-3.9,84.6,0,0,0,,0,0,29.2,18.4,249.3,1014.6,38.7,22.2,37.8,3.3,2,10,2023-07-08T09:46:05,2023-07-08T17:26:11,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-09,2.2,-5.4,-1.4,0.4,-9.4,-4.5,-3.2,87.8,0,0,0,,0,0,21.6,15.2,234.6,1014.2,56.8,22.2,33.4,2.8,2,10,2023-07-09T09:45:21,2023-07-09T17:27:14,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-10,2,-5.6,-2.2,0,-11.1,-6.1,-4.1,87.3,0,0,0,,0,0,20.2,14.3,234.4,1020.4,41.5,22.8,26.8,2.3,1,10,2023-07-10T09:44:34,2023-07-10T17:28:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-11,1.5,-3.8,-0.9,1.2,-7.6,-2.4,-2.3,90.4,0,0,0,,0,0,16.6,10.3,219.5,1023.8,84.3,22.2,27.8,2.5,2,10,2023-07-11T09:43:44,2023-07-11T17:29:26,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-12,2.9,-6.8,-1.9,-0.1,-10,-4.5,-3,92.5,0,0,0,"rain,snow",0,0,36.4,17,306.6,1023.2,63.1,21.3,29.1,2.4,2,10,2023-07-12T09:42:52,2023-07-12T17:30:35,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-13,4,-1.4,2.5,2.2,-2,-0.5,1.1,90.6,0.2,100,4.17,rain,0,0,43.2,26.7,356.2,1016.3,82.4,16,17.7,1.7,1,10,2023-07-13T09:41:56,2023-07-13T17:31:46,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-14,-2,-4.9,-3.1,-2,-8.5,-5.9,-3.6,96.2,0,0,0,,0,0,13.7,13,223.1,1014.4,82,4.2,29,2.5,2,10,2023-07-14T09:40:57,2023-07-14T17:32:59,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-15,0.1,-4.1,-2.4,-5,-9.1,-7,-3.3,93.9,0,0,0,,0,0,47.5,29.5,256.7,1012.4,63.1,14.7,41.5,3.7,2,10,2023-07-15T09:39:55,2023-07-15T17:34:14,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-16,3,-4,-0.4,-1.2,-9.6,-4.9,-2,89.3,0,0,0,,0,0,38.2,24.1,259.8,1018.2,77,22.2,40.4,3.4,2,10,2023-07-16T09:38:51,2023-07-16T17:35:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-17,3.9,0.9,2.2,-0.7,-4.6,-3.1,-0.3,83.7,0,0,0,,0,0,51.1,42,291.4,1013.7,87.8,22.8,29.6,2.7,2,10,2023-07-17T09:37:44,2023-07-17T17:36:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-18,4.1,0.5,2.1,-1.5,-4.9,-3.7,-1,79.6,0,0,0,,0,0,50.8,42.6,302.1,1008,97,22.2,31.9,2.6,2,10,2023-07-18T09:36:34,2023-07-18T17:38:10,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-19,3.2,-1.7,0.3,1.3,-4.7,-2.3,-1.1,90.7,0,0,0,rain,0,0,28.8,18.4,262,998.7,83.1,23,39.5,3.5,2,10,2023-07-19T09:35:21,2023-07-19T17:39:32,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-20,2.1,-3,-0.4,-1.4,-8.4,-4.7,-1.9,89.7,0,0,0,snow,0,0,47.5,23.3,166.2,993.2,79,17.8,19.3,1.6,1,10,2023-07-20T09:34:06,2023-07-20T17:40:55,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-21,-0.9,-7.6,-2.6,-4.1,-13.5,-7.3,-5.3,82.3,0,0,0,"rain,snow",0.5,0.4,47.5,24.6,182.9,997.1,82.9,20.7,34.5,3,2,10,2023-07-21T09:32:48,2023-07-21T17:42:20,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-22,-1.2,-9,-6.1,-1.2,-15.3,-11,-8.2,85.4,0,0,0,,0,0.1,29.2,22.3,235,1007,16.6,22.2,49,4.1,2,10,2023-07-22T09:31:28,2023-07-22T17:43:46,0.16,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-23,0.6,-9.3,-5.9,-2.6,-15.9,-10.2,-7.2,90.5,0,0,0,,0,0,27.4,17.4,239.6,1021.3,9,23.2,50.7,4.3,2,10,2023-07-23T09:30:05,2023-07-23T17:45:13,0.2,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-24,-0.9,-11.9,-6.8,-0.9,-15.6,-9.2,-8,91.1,0,0,0,,0,0,27.7,12.8,235.6,1022.7,83,22.8,28.2,2.4,1,10,2023-07-24T09:28:40,2023-07-24T17:46:42,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-25,0.9,-5,-2.1,-4.5,-9.6,-6.3,-4.1,86.2,0,0,0,snow,0,0,35.6,29.5,242.1,1011.4,69.5,21.3,51.8,4.3,3,10,2023-07-25T09:27:13,2023-07-25T17:48:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-26,2,-5.9,-2.7,-2.7,-11.3,-8.1,-4.9,85.3,0,0,0,,0,0.3,37.1,26.7,245.7,1014.3,1.2,22.8,54.4,4.7,3,10,2023-07-26T09:25:43,2023-07-26T17:49:43,0.3,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-27,2.6,-7,-3.5,-2.5,-12,-8.7,-5.7,85.2,0,0,0,,0,0.2,37.8,26.4,272,1015.3,15.9,22.2,54.1,4.6,3,10,2023-07-27T09:24:11,2023-07-27T17:51:15,0.33,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-28,3.9,-7.1,-1.1,0.1,-11.6,-5.5,-2.4,90.8,3,100,4.17,rain,0,0.1,51.8,33,338.4,992.9,80.3,15.8,15.6,1.5,1,10,2023-07-28T09:22:37,2023-07-28T17:52:47,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-29,6.9,1.1,3.5,2,-3.6,-0.6,1.5,87.3,0,0,0,"rain,snow",0,0.1,56.9,37.1,296.3,970.8,76.1,20.6,44,3.6,2,10,2023-07-29T09:21:00,2023-07-29T17:54:21,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-30,2.5,-3.1,-0.2,-3.4,-9.1,-6.2,-3.9,76.2,0,0,0,snow,0,0.1,52.6,35.3,263.4,994.7,39.4,22.1,58.2,5,3,10,2023-07-30T09:19:22,2023-07-30T17:55:56,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-07-31,3.7,-1.8,0.8,-1.2,-8.1,-4.3,-0.8,88.8,3,100,4.17,"rain,snow",0,0.2,54,39.5,343.7,996.1,64.5,16.6,33,2.8,1,10,2023-07-31T09:17:41,2023-07-31T17:57:31,0.46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-01,4,0.1,2,2.1,-7.6,-3.1,0.5,90.1,0,0,0,rain,0.4,0.7,68,51.4,272.1,972.4,73.3,13.3,48.1,4.2,3,10,2023-08-01T09:15:59,2023-08-01T17:59:08,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-02,2.1,-2.9,-0.5,-4,-10.2,-7.5,-3.2,82.9,0,0,0,"rain,snow",0,0.7,66.2,48.2,271.6,987.6,25.6,22.2,64.5,5.7,3,10,2023-08-02T09:14:14,2023-08-02T18:00:45,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-03,5,0,2.9,-1.6,-6.4,-3.9,-0.1,80.4,0,0,0,rain,0,0.2,81.7,61.2,280.9,983,38.2,23.6,61.4,5.2,3,10,2023-08-03T09:12:28,2023-08-03T18:02:22,0.56,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-04,2,-1.3,0.2,-4.5,-9.8,-6.7,-3.2,77.9,0,0,0,snow,0,0,76.3,55.4,267.5,994.1,22.7,21,67.7,5.8,3,10,2023-08-04T09:10:40,2023-08-04T18:04:00,0.6,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-05,6,1,3.4,0.7,-6.2,-2.8,0.6,81.7,0,0,0,rain,0.3,0,76.7,55,286.8,985.5,72,22.2,45.9,3.9,2,10,2023-08-05T09:08:50,2023-08-05T18:05:39,0.63,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-06,2,-2.1,-0.3,-4.3,-10.4,-7.7,-4.7,72.5,0,0,0,,0,0,88.9,59.1,256.8,1001.8,10.2,22.9,69.1,5.9,3,10,2023-08-06T09:06:58,2023-08-06T18:07:19,0.67,Clear,Clear conditions throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-07,5,-1.9,0.7,1,-7.3,-3.7,-2.6,79.3,0,0,0,,0,0,43.2,29,273.8,1015.5,83.8,21,55.7,4.9,2,10,2023-08-07T09:05:05,2023-08-07T18:08:58,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-08,3,-1.5,0.7,1.8,-5.9,-1.7,-0.1,94.2,0,0,0,rain,0,0,22.3,15.2,167.4,1001.9,88.6,10.2,32.4,2.8,2,10,2023-08-08T09:03:10,2023-08-08T18:10:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-09,5.2,-1,2,2.5,-6.2,-1.2,0.8,91.6,0.5,100,4.17,rain,0,0,43.2,26.3,0.2,994.6,76,15.6,39.9,3.5,2,10,2023-08-09T09:01:14,2023-08-09T18:12:19,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-10,4.1,0,2,2.3,-4,-1.1,0.9,92.8,4,100,4.17,"rain,snow",0,0,45,20.5,253.3,993.7,77,20.2,47.5,4.2,2,10,2023-08-10T08:59:16,2023-08-10T18:14:00,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-11,3.5,-1.5,0.8,-0.4,-5.9,-3.2,-1.6,84.8,0,0,0,snow,0,0,37.1,20.5,260,1011.5,31.7,22.2,77,6.5,3,10,2023-08-11T08:57:16,2023-08-11T18:15:42,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-12,4.6,-0.2,1.4,0.3,-5.4,-3.1,-1.3,82.2,0,0,0,,0,0,37.8,26.4,279.7,1011.1,55.9,22.2,68,5.8,3,10,2023-08-12T08:55:15,2023-08-12T18:17:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-13,2.7,-1.8,0,0.3,-5.3,-2.8,-1.2,91.5,0,0,0,,0,0,39.6,17,280.4,996.8,76.6,23.7,50.3,4.3,2,10,2023-08-13T08:53:13,2023-08-13T18:19:05,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2023-08-14,5.1,-1.4,2,-0.2,-6.5,-3.4,-0.6,83.2,0,0,0,snow,0,0,53.6,38.9,289.2,990.1,39.6,22.2,78.8,6.8,3,10,2023-08-14T08:51:09,2023-08-14T18:20:47,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87934099999,SAWE"
